profile_id,instrument_symbol,contract_code,period,status,market_data_file_id_before,market_data_file_id_after,data_version_before,data_version_after,file_path_before,file_path_after,target_start,target_end,coverage_start,coverage_end,covers_target,selection_reason,rollback_method
long_horizon_daily_v1,sp,sp.MAIN,1w,would_change,56541,79814,rqdata_sp_standard_1w_20200102_20260711_v2,rqdata_sp_standard_1w_20181127_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20181127_20260711_v2.parquet,2018-11-30,2026-07-10,2018-11-30,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,sr,sr.MAIN,1d,would_change,56542,82677,rqdata_sr_standard_1d_20200102_20260711_v2,rqdata_sr_standard_1d_20060106_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20060106_20260711_v2.parquet,2006-01-06,2026-07-10,2006-01-06,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,sr,sr.MAIN,1w,would_change,56543,79815,rqdata_sr_standard_1w_20200102_20260711_v2,rqdata_sr_standard_1w_20060106_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1w_20060106_20260711_v2.parquet,2006-01-06,2026-07-10,2006-01-06,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ss,ss.MAIN,1d,would_change,56544,82729,rqdata_ss_standard_1d_20200102_20260711_v2,rqdata_ss_standard_1d_20190925_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1d_20190925_20260711_v2.parquet,2019-09-25,2026-07-10,2019-09-25,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ss,ss.MAIN,1w,would_change,56545,79816,rqdata_ss_standard_1w_20200102_20260711_v2,rqdata_ss_standard_1w_20190925_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1w_20190925_20260711_v2.parquet,2019-09-27,2026-07-10,2019-09-27,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,t,t.MAIN,1d,would_change,56546,82713,rqdata_t_standard_1d_20200102_20260711_v2,rqdata_t_standard_1d_20150320_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1d_20150320_20260711_v2.parquet,2015-03-20,2026-07-10,2015-03-20,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,t,t.MAIN,1w,would_change,56547,79817,rqdata_t_standard_1w_20200102_20260711_v2,rqdata_t_standard_1w_20150320_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1w_20150320_20260711_v2.parquet,2015-03-20,2026-07-10,2015-03-20,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ta,ta.MAIN,1d,would_change,56548,82679,rqdata_ta_standard_1d_20200102_20260711_v2,rqdata_ta_standard_1d_20061218_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1d_20061218_20260711_v2.parquet,2006-12-18,2026-07-10,2006-12-18,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ta,ta.MAIN,1w,would_change,56549,79818,rqdata_ta_standard_1w_20200102_20260711_v2,rqdata_ta_standard_1w_20061218_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1w_20061218_20260711_v2.parquet,2006-12-22,2026-07-10,2006-12-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,tf,tf.MAIN,1d,would_change,56550,82700,rqdata_tf_standard_1d_20200102_20260711_v2,rqdata_tf_standard_1d_20130906_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_1d_20130906_20260711_v2.parquet,2013-09-06,2026-07-10,2013-09-06,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,tf,tf.MAIN,1w,would_change,56551,79819,rqdata_tf_standard_1w_20200102_20260711_v2,rqdata_tf_standard_1w_20130906_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_1w_20130906_20260711_v2.parquet,2013-09-06,2026-07-10,2013-09-06,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,tl,tl.MAIN,1d,would_change,41241,71697,rqdata_tl_standard_1d_20230103_20260707_v2,rqdata_tl_standard_1d_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_1d_20230103_20260712_v2.parquet,2023-04-21,2026-07-10,2023-04-21,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,tl,tl.MAIN,1w,would_change,55744,71698,rqdata_tl_standard_1w_20230103_20260710_v2,rqdata_tl_standard_1w_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_1w_20230103_20260710_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_1w_20230103_20260712_v2.parquet,2023-04-21,2026-07-10,2023-04-21,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ts,ts.MAIN,1d,would_change,56552,82722,rqdata_ts_standard_1d_20200102_20260711_v2,rqdata_ts_standard_1d_20180817_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1d_20180817_20260711_v2.parquet,2018-08-17,2026-07-10,2018-08-17,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ts,ts.MAIN,1w,would_change,56553,79820,rqdata_ts_standard_1w_20200102_20260711_v2,rqdata_ts_standard_1w_20180817_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_1w_20180817_20260711_v2.parquet,2018-08-17,2026-07-10,2018-08-17,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ur,ur.MAIN,1d,would_change,56554,82726,rqdata_ur_standard_1d_20200102_20260711_v2,rqdata_ur_standard_1d_20190809_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ur/contract=ur.MAIN/ur_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ur/contract=ur.MAIN/ur_MAIN_1d_20190809_20260711_v2.parquet,2019-08-09,2026-07-10,2019-08-09,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,ur,ur.MAIN,1w,would_change,56555,79821,rqdata_ur_standard_1w_20200102_20260711_v2,rqdata_ur_standard_1w_20190809_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ur/contract=ur.MAIN/ur_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ur/contract=ur.MAIN/ur_MAIN_1w_20190809_20260711_v2.parquet,2019-08-09,2026-07-10,2019-08-09,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,v,v.MAIN,1d,would_change,56556,82686,rqdata_v_standard_1d_20200102_20260711_v2,rqdata_v_standard_1d_20090525_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1d_20090525_20260711_v2.parquet,2009-05-25,2026-07-10,2009-05-25,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,v,v.MAIN,1w,would_change,56557,79822,rqdata_v_standard_1w_20200102_20260711_v2,rqdata_v_standard_1w_20090525_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20090525_20260711_v2.parquet,2009-05-27,2026-07-10,2009-05-27,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,v_f,v_f.MAIN,1d,would_change,41248,71700,rqdata_v_f_standard_1d_20230103_20260707_v2,rqdata_v_f_standard_1d_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=v_f.MAIN/v_f_MAIN_1d_20230103_20260707_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=v_f.MAIN/v_f_MAIN_1d_20230103_20260712_v2.parquet,2025-10-29,2026-07-10,2025-10-29,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,v_f,v_f.MAIN,1w,would_change,55748,71701,rqdata_v_f_standard_1w_20230103_20260710_v2,rqdata_v_f_standard_1w_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v_f/contract=v_f.MAIN/v_f_MAIN_1w_20230103_20260710_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v_f/contract=v_f.MAIN/v_f_MAIN_1w_20230103_20260712_v2.parquet,2025-10-31,2026-07-10,2025-10-31,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,wr,wr.MAIN,1w,would_change,56561,79824,rqdata_wr_standard_1w_20200102_20260711_v2,rqdata_wr_standard_1w_20090327_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1w_20090327_20260711_v2.parquet,2009-03-27,2026-07-10,2009-03-27,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,y,y.MAIN,1d,would_change,56562,82678,rqdata_y_standard_1d_20200102_20260711_v2,rqdata_y_standard_1d_20060109_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=y/contract=y.MAIN/y_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=y/contract=y.MAIN/y_MAIN_1d_20060109_20260711_v2.parquet,2006-01-09,2026-07-10,2006-01-09,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,y,y.MAIN,1w,would_change,56563,79825,rqdata_y_standard_1w_20200102_20260711_v2,rqdata_y_standard_1w_20060109_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=y/contract=y.MAIN/y_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=y/contract=y.MAIN/y_MAIN_1w_20060109_20260711_v2.parquet,2006-01-13,2026-07-10,2006-01-13,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,zc,zc.MAIN,1w,would_change,56565,79826,rqdata_zc_standard_1w_20200102_20260711_v2,rqdata_zc_standard_1w_20150518_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=zc/contract=zc.MAIN/zc_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=zc/contract=zc.MAIN/zc_MAIN_1w_20150518_20260711_v2.parquet,2015-05-22,2026-07-10,2015-05-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,zn,zn.MAIN,1d,would_change,56566,82680,rqdata_zn_standard_1d_20200102_20260711_v2,rqdata_zn_standard_1d_20070326_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=zn/contract=zn.MAIN/zn_MAIN_1d_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=zn/contract=zn.MAIN/zn_MAIN_1d_20070326_20260711_v2.parquet,2007-03-26,2026-07-10,2007-03-26,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
long_horizon_daily_v1,zn,zn.MAIN,1w,would_change,56567,79827,rqdata_zn_standard_1w_20200102_20260711_v2,rqdata_zn_standard_1w_20070326_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=zn.MAIN/zn_MAIN_1w_20200102_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=zn.MAIN/zn_MAIN_1w_20070326_20260711_v2.parquet,2007-03-30,2026-07-10,2007-03-30,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
